2017-03-24 13:58:35.452 I 3012 SampleAnalyzer-0: constructed
2017-03-24 13:58:36.021 I 8068 SampleAnalyzer-0: block transfers changed
2017-03-24 13:58:39.246 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.246 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:39.246 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.246 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.246 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.246 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.256 I 4516 SampleAnalyzer-0: acquired 294 samples
2017-03-24 13:58:39.257 I 4516 SampleAnalyzer-0: acquired 2 samples
2017-03-24 13:58:39.257 I 4516 SampleAnalyzer-0: released 297 samples
2017-03-24 13:58:39.257 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.257 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:39.257 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.257 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.266 I 4516 SampleAnalyzer-0: acquired 278 samples
2017-03-24 13:58:39.267 I 4516 SampleAnalyzer-0: released 279 samples
2017-03-24 13:58:39.267 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.267 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.267 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.267 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:39.267 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.267 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.278 I 4516 SampleAnalyzer-0: acquired 279 samples
2017-03-24 13:58:39.279 I 4516 SampleAnalyzer-0: released 280 samples
2017-03-24 13:58:39.279 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.279 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.279 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.279 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.279 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.279 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:39.290 I 4516 SampleAnalyzer-0: acquired 345 samples
2017-03-24 13:58:39.293 I 4516 SampleAnalyzer-0: acquired 2 samples
2017-03-24 13:58:39.294 I 4516 SampleAnalyzer-0: released 344 samples
2017-03-24 13:58:39.294 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.294 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.294 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.294 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.294 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.294 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:39.294 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.294 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.303 I 4516 SampleAnalyzer-0: acquired 377 samples
2017-03-24 13:58:39.307 I 4516 SampleAnalyzer-0: released 384 samples
2017-03-24 13:58:39.307 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.307 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.307 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.307 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:39.307 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.307 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.314 I 4516 SampleAnalyzer-0: acquired 279 samples
2017-03-24 13:58:39.317 I 4516 SampleAnalyzer-0: released 273 samples
2017-03-24 13:58:39.317 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.317 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.317 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.317 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:39.317 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.317 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.325 I 4516 SampleAnalyzer-0: acquired 278 samples
2017-03-24 13:58:39.326 I 4516 SampleAnalyzer-0: acquired 2 samples
2017-03-24 13:58:39.326 I 4516 SampleAnalyzer-0: released 279 samples
2017-03-24 13:58:39.326 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.326 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.326 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.326 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:39.326 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.326 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.336 I 4516 SampleAnalyzer-0: acquired 277 samples
2017-03-24 13:58:39.337 I 4516 SampleAnalyzer-0: released 280 samples
2017-03-24 13:58:39.337 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.337 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.337 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.337 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:39.337 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.337 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.347 I 4516 SampleAnalyzer-0: acquired 278 samples
2017-03-24 13:58:39.348 I 4516 SampleAnalyzer-0: released 280 samples
2017-03-24 13:58:39.348 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.348 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.348 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.348 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:39.358 I 4516 SampleAnalyzer-0: acquired 299 samples
2017-03-24 13:58:39.359 I 4516 SampleAnalyzer-0: acquired 2 samples
2017-03-24 13:58:39.359 I 4516 SampleAnalyzer-0: released 296 samples
2017-03-24 13:58:39.359 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.359 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.359 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.359 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.359 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.359 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.370 I 4516 SampleAnalyzer-0: acquired 278 samples
2017-03-24 13:58:39.371 I 4516 SampleAnalyzer-0: released 280 samples
2017-03-24 13:58:39.371 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.371 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:39.371 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.371 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.371 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.371 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.381 I 4516 SampleAnalyzer-0: acquired 346 samples
2017-03-24 13:58:39.385 I 4516 SampleAnalyzer-0: acquired 1 samples
2017-03-24 13:58:39.385 I 4516 SampleAnalyzer-0: released 352 samples
2017-03-24 13:58:39.385 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.385 I 8068 SampleAnalyzer-0: added 7 samples to block transfer
2017-03-24 13:58:39.385 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.385 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.385 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.385 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.385 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.385 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:39.393 I 4516 SampleAnalyzer-0: acquired 348 samples
2017-03-24 13:58:39.397 I 4516 SampleAnalyzer-0: released 344 samples
2017-03-24 13:58:39.397 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.397 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.397 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.397 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.397 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.397 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:39.404 I 4516 SampleAnalyzer-0: acquired 308 samples
2017-03-24 13:58:39.407 I 4516 SampleAnalyzer-0: released 312 samples
2017-03-24 13:58:39.407 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.407 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.407 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.407 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.407 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.407 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:39.416 I 4516 SampleAnalyzer-0: acquired 278 samples
2017-03-24 13:58:39.417 I 4516 SampleAnalyzer-0: acquired 2 samples
2017-03-24 13:58:39.417 I 4516 SampleAnalyzer-0: released 279 samples
2017-03-24 13:58:39.417 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.417 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.417 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.417 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.417 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.417 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:39.427 I 4516 SampleAnalyzer-0: acquired 277 samples
2017-03-24 13:58:39.430 I 4516 SampleAnalyzer-0: acquired 2 samples
2017-03-24 13:58:39.430 I 4516 SampleAnalyzer-0: released 274 samples
2017-03-24 13:58:39.430 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.430 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.430 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.430 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.430 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.430 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:39.438 I 4516 SampleAnalyzer-0: acquired 278 samples
2017-03-24 13:58:39.439 I 4516 SampleAnalyzer-0: acquired 2 samples
2017-03-24 13:58:39.439 I 4516 SampleAnalyzer-0: released 279 samples
2017-03-24 13:58:39.439 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.439 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.439 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.439 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.439 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.439 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:39.450 I 4516 SampleAnalyzer-0: acquired 414 samples
2017-03-24 13:58:39.456 I 4516 SampleAnalyzer-0: acquired 2 samples
2017-03-24 13:58:39.456 I 4516 SampleAnalyzer-0: released 416 samples
2017-03-24 13:58:39.456 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.456 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.456 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.456 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.456 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.456 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.456 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.456 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:39.461 I 4516 SampleAnalyzer-0: acquired 230 samples
2017-03-24 13:58:39.462 I 4516 SampleAnalyzer-0: released 232 samples
2017-03-24 13:58:39.462 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.462 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.462 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.462 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.472 I 4516 SampleAnalyzer-0: acquired 276 samples
2017-03-24 13:58:39.473 I 4516 SampleAnalyzer-0: released 280 samples
2017-03-24 13:58:39.473 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.473 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:39.473 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.473 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.473 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.473 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.482 I 4516 SampleAnalyzer-0: acquired 278 samples
2017-03-24 13:58:39.483 I 4516 SampleAnalyzer-0: acquired 1 samples
2017-03-24 13:58:39.483 I 4516 SampleAnalyzer-0: released 280 samples
2017-03-24 13:58:39.483 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.483 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:39.483 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.483 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.483 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.483 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.493 I 4516 SampleAnalyzer-0: acquired 346 samples
2017-03-24 13:58:39.497 I 4516 SampleAnalyzer-0: released 344 samples
2017-03-24 13:58:39.497 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.497 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:39.497 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.497 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.497 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.497 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.504 I 4516 SampleAnalyzer-0: acquired 293 samples
2017-03-24 13:58:39.507 I 4516 SampleAnalyzer-0: acquired 1 samples
2017-03-24 13:58:39.507 I 4516 SampleAnalyzer-0: released 296 samples
2017-03-24 13:58:39.507 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.507 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:39.507 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.507 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.507 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.507 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.515 I 4516 SampleAnalyzer-0: acquired 278 samples
2017-03-24 13:58:39.516 I 4516 SampleAnalyzer-0: acquired 1 samples
2017-03-24 13:58:39.516 I 4516 SampleAnalyzer-0: released 273 samples
2017-03-24 13:58:39.516 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.516 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:39.516 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.516 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.516 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.516 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.526 I 4516 SampleAnalyzer-0: acquired 278 samples
2017-03-24 13:58:39.527 I 4516 SampleAnalyzer-0: acquired 2 samples
2017-03-24 13:58:39.527 I 4516 SampleAnalyzer-0: released 279 samples
2017-03-24 13:58:39.527 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.527 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:39.527 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.527 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.527 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.527 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.537 I 4516 SampleAnalyzer-0: acquired 344 samples
2017-03-24 13:58:39.540 I 4516 SampleAnalyzer-0: acquired 1 samples
2017-03-24 13:58:39.541 I 4516 SampleAnalyzer-0: released 352 samples
2017-03-24 13:58:39.541 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.541 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.541 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.541 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:39.541 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.541 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.548 I 4516 SampleAnalyzer-0: acquired 210 samples
2017-03-24 13:58:39.549 I 4516 SampleAnalyzer-0: released 208 samples
2017-03-24 13:58:39.549 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.549 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.549 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.549 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:39.560 I 4516 SampleAnalyzer-0: acquired 379 samples
2017-03-24 13:58:39.564 I 4516 SampleAnalyzer-0: released 376 samples
2017-03-24 13:58:39.564 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.564 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.564 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.564 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.564 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.564 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:39.564 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.564 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.571 I 4516 SampleAnalyzer-0: acquired 278 samples
2017-03-24 13:58:39.572 I 4516 SampleAnalyzer-0: released 280 samples
2017-03-24 13:58:39.572 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.572 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.572 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.572 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:39.572 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.572 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.582 I 4516 SampleAnalyzer-0: acquired 277 samples
2017-03-24 13:58:39.583 I 4516 SampleAnalyzer-0: released 280 samples
2017-03-24 13:58:39.583 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.583 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.583 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.583 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:39.583 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.583 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.594 I 4516 SampleAnalyzer-0: acquired 349 samples
2017-03-24 13:58:39.597 I 4516 SampleAnalyzer-0: acquired 2 samples
2017-03-24 13:58:39.598 I 4516 SampleAnalyzer-0: released 344 samples
2017-03-24 13:58:39.598 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.598 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.598 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.598 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:39.598 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.598 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.604 I 4516 SampleAnalyzer-0: acquired 296 samples
2017-03-24 13:58:39.607 I 4516 SampleAnalyzer-0: released 297 samples
2017-03-24 13:58:39.607 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.607 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.607 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.607 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:39.607 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.607 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.615 I 4516 SampleAnalyzer-0: acquired 278 samples
2017-03-24 13:58:39.616 I 4516 SampleAnalyzer-0: acquired 2 samples
2017-03-24 13:58:39.616 I 4516 SampleAnalyzer-0: released 279 samples
2017-03-24 13:58:39.616 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.616 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.616 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.616 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:39.616 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.616 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.627 I 4516 SampleAnalyzer-0: acquired 278 samples
2017-03-24 13:58:39.628 I 4516 SampleAnalyzer-0: acquired 2 samples
2017-03-24 13:58:39.628 I 4516 SampleAnalyzer-0: released 280 samples
2017-03-24 13:58:39.628 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.628 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.628 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.628 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.628 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.628 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:39.637 I 4516 SampleAnalyzer-0: acquired 276 samples
2017-03-24 13:58:39.638 I 4516 SampleAnalyzer-0: released 280 samples
2017-03-24 13:58:39.638 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.638 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.638 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.638 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.649 I 4516 SampleAnalyzer-0: acquired 346 samples
2017-03-24 13:58:39.652 I 4516 SampleAnalyzer-0: acquired 2 samples
2017-03-24 13:58:39.653 I 4516 SampleAnalyzer-0: released 345 samples
2017-03-24 13:58:39.653 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.653 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:39.653 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.653 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.653 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.653 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.653 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.653 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:39.661 I 4516 SampleAnalyzer-0: acquired 298 samples
2017-03-24 13:58:39.662 I 4516 SampleAnalyzer-0: released 303 samples
2017-03-24 13:58:39.662 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.662 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.662 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.662 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.662 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.662 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:39.673 I 4516 SampleAnalyzer-0: acquired 278 samples
2017-03-24 13:58:39.674 I 4516 SampleAnalyzer-0: acquired 1 samples
2017-03-24 13:58:39.674 I 4516 SampleAnalyzer-0: released 280 samples
2017-03-24 13:58:39.674 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.674 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.674 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.674 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.674 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.674 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:39.683 I 4516 SampleAnalyzer-0: acquired 277 samples
2017-03-24 13:58:39.684 I 4516 SampleAnalyzer-0: acquired 2 samples
2017-03-24 13:58:39.684 I 4516 SampleAnalyzer-0: released 273 samples
